sample_index,host_elapsed_s,pulse_fpga_time_s,group_id,pulse_id,valid,invalid_reason,baseline_pre_v,baseline_post_v,baseline_for_area_v,threshold_v,pulse_duration_s,pulse_height_v,peak_height_v,pulse_area_v_us,correction_active_v,effective_high_v,live_target_area_v_us,live_area_error_v_us,live_p_term_v_us,live_i_term_v_us,live_d_term_v_us,live_pid_latency_cycles
478,47.80145130999972,7312.62301024,47798505,0,1,none,-0.10546875,-0.112060546875,-0.1087646484375,-0.0203857421875,4.56e-07,0.43912760416666663,0.50341796875,0.2002421875,-0.0177001953125,0.4822998046875,0.2,-0.001189453125,0.0,0.0055107421875,0.0,16
479,47.90145365399985,7312.723013576,47898509,0,1,none,-0.107421875,-0.112060546875,-0.1097412109375,-0.0196533203125,4.64e-07,0.4325098498114224,0.4990234375,0.2006845703125,-0.0201416015625,0.4798583984375,0.2,0.0006328125,0.0,0.0054921875000000005,0.0,16
480,48.00145264399998,7312.823013912,47998510,0,1,none,-0.1064453125,-0.1087646484375,-0.10760498046875,-0.02001953125,4.64e-07,0.4337242389547414,0.4986572265625,0.201248046875,-0.017333984375,0.482666015625,0.2,-0.0005986328125,0.0,0.0054716796875,0.0,3
481,48.10145244999967,7312.92301524,48098512,0,1,none,-0.1021728515625,-0.1116943359375,-0.10693359375,-0.017578125,4.56e-07,0.43743361088267546,0.492431640625,0.1994697265625,-0.01611328125,0.48388671875,0.2,7.51953125e-05,0.0,0.0054482421875,0.0,3
482,48.20145131699974,7313.023014576,48198512,0,1,none,-0.1082763671875,-0.1103515625,-0.10931396484375,-0.02001953125,4.64e-07,0.43100291285021547,0.4991455078125,0.1999853515625,-0.0198974609375,0.4801025390625,0.2,0.0005517578125000001,0.0,0.005427734375,0.0,3
483,48.30144985700008,7313.123014904,48298513,0,1,none,-0.105712890625,-0.1094970703125,-0.10760498046875,-0.0191650390625,4.56e-07,0.43775056537828944,0.499267578125,0.1996142578125,-0.0177001953125,0.4822998046875,0.2,-0.00033886718750000003,0.0,0.00541015625,0.0,16
484,48.40145286999996,7313.22301724,48398516,0,1,none,-0.110107421875,-0.1104736328125,-0.11029052734375,-0.0216064453125,4.64e-07,0.43364636651400856,0.4991455078125,0.2012119140625,-0.017578125,0.482421875,0.2,-0.0011201171875,-0.00025,0.005396484375,0.0,16
485,48.501463272000365,7313.323024576,48498524,0,1,none,-0.1064453125,-0.1099853515625,-0.10821533203125,-0.0189208984375,4.64e-07,0.43189949824892243,0.496337890625,0.2004013671875,-0.019775390625,0.480224609375,0.2,0.0008310546875,0.0006201171875,0.0053876953125,0.0,3
486,48.60144954499992,7313.423019904,48598520,0,1,none,-0.1053466796875,-0.1114501953125,-0.1083984375,-0.0189208984375,4.56e-07,0.43863075657894735,0.496826171875,0.200015625,-0.0196533203125,0.4803466796875,0.2,-0.0002080078125,0.0,0.0053837890625,0.0,3
487,48.70144111599984,7313.52301824,48698519,0,1,none,-0.103515625,-0.1099853515625,-0.10675048828125,-0.018798828125,4.56e-07,0.43801826343201755,0.499267578125,0.199736328125,-0.0167236328125,0.4832763671875,0.2,-0.0003330078125,0.0,0.0053779296875,0.0,3
488,48.80146541100021,7313.623026576,48798528,0,1,none,-0.1083984375,-0.110595703125,-0.1094970703125,-0.020751953125,4.64e-07,0.43099238954741376,0.496337890625,0.19998046875,-0.0196533203125,0.4803466796875,0.2,0.0002998046875,0.0,0.0053701171875000005,0.0,3
489,48.90146514800017,7313.723027904,48898530,0,1,none,-0.1053466796875,-0.111328125,-0.10833740234375,-0.019287109375,4.56e-07,0.43827311197916663,0.493896484375,0.1998525390625,-0.017822265625,0.482177734375,0.2,-3.80859375e-05,0.0,0.005369140625,0.0,3
490,49.00145475099998,7313.82302624,48998529,0,1,none,-0.109130859375,-0.1094970703125,-0.10931396484375,-0.020263671875,4.64e-07,0.4340904498922414,0.4990234375,0.20141796875,-0.015869140625,0.484130859375,0.2,-0.00034082031250000003,0.0,0.005373046875,0.0,16
491,49.10146368900041,7313.923025576,49098529,0,1,none,-0.1070556640625,-0.1109619140625,-0.1090087890625,-0.0196533203125,4.64e-07,0.4319542194234913,0.4949951171875,0.2004267578125,-0.0198974609375,0.4801025390625,0.2,-0.000142578125,0.000244140625,0.0053818359375,0.0,3
492,49.20145071499974,7314.023024904,49198529,0,1,none,-0.1064453125,-0.1114501953125,-0.10894775390625,-0.0203857421875,4.56e-07,0.4376649020010965,0.497314453125,0.1995751953125,-0.017578125,0.482421875,0.2,0.0005791015625,0.0,0.0053896484375,0.0,3
493,49.30144080399987,7314.12302424,49298529,0,1,none,-0.102294921875,-0.1102294921875,-0.10626220703125,-0.017822265625,4.56e-07,0.4331525836074561,0.49462890625,0.197517578125,-0.0213623046875,0.4786376953125,0.2,7.6171875e-05,0.0,0.0053935546875,0.0,16
